"","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ENTREZID","diffexpressed","Description","Category","Uniprot.ID","Gifts","GC.Id","Relevance.score","GeneCards.Link"
"19","JAG1","2664.7974191641","1.72258186713408","0.0602729879185472","28.5796660597276","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120245847881337","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000214347921094281","182","UP","Jagged Canonical Notch Ligand 1","Protein Coding","P78504",59,"GC20M010637",8.513780594,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=JAG1"
"20","KIT","1910.39409195064","-1.00812537298008","0.10967272950305","-9.19212440091631","0.000000000000000000038515829528352","0.000000000000000000495838029059227","3815","DOWN","KIT Proto-Oncogene, Receptor Tyrosine Kinase","Protein Coding","P10721",62,"GC04P054657",7.904899597,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIT"
"21","MMP1","711.161239562398","1.85615423842236","0.106102603385409","17.4939556542268","0.0000000000000000000000000000000000000000000000000000000000000000000159305894672892","0.000000000000000000000000000000000000000000000000000000000000000000784253339832872","4312","UP","Matrix Metallopeptidase 1","Protein Coding","P03956",59,"GC11M126178",5.948407173,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMP1"
"22","MMP9","14.1292977643233","2.3385287726178","0.815777408964364","2.86662605132273","0.00414872906548195","0.012389017463309","4318","UP","Matrix Metallopeptidase 9","Protein Coding","P14780",62,"GC20P046008",16.60012245,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMP9"
"23","NOS3","1503.54199741475","-1.1390602584627","0.0394475658305531","-28.8752990071817","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000243915577654301","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000456907621056836","4846","DOWN","Nitric Oxide Synthase 3","Protein Coding","P29474",59,"GC07P158097",13.50579357,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOS3"
"24","PDGFA","924.79433312011","1.64287946741796","0.0574443793240715","28.5994815637172","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000681921972570916","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000122546368143964","5154","UP","Platelet Derived Growth Factor Subunit A","Protein Coding","P04085",53,"GC07M000497",5.343048096,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDGFA"
"25","PDGFB","5194.67020570658","1.1846060256062","0.0296534722228616","39.9483074596883","0","0","5155","UP","Platelet Derived Growth Factor Subunit B","Protein Coding","P01127",60,"GC22M077951",10.09402847,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDGFB"
"26","PDGFRA","44.0696317908404","2.04627178061336","0.298134959171474","6.86357543006701","0.00000000000671580369026127","0.0000000000537653476166371","5156","UP","Platelet Derived Growth Factor Receptor Alpha","Protein Coding","P16234",62,"GC04P054229",7.61258173,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDGFRA"
"27","PLAU","1756.02017138426","1.78259439336844","0.0461027383430678","38.6656944345363","0","0","5328","UP","Plasminogen Activator, Urokinase","Protein Coding","P00749",60,"GC10P073909",7.15847683,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLAU"
"28","PTGS2","1376.37040473137","2.83757249438642","0.128047070648198","22.1603858645271","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000828379025463646","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000720885432238127","5743","UP","Prostaglandin-Endoperoxide Synthase 2","Protein Coding","P35354",58,"GC01M186671",13.98256302,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2"
"29","SELE","4330.66107683291","5.22864283472799","0.134227098305058","38.953705330386","0","0","6401","UP","Selectin E","Protein Coding","P16581",53,"GC01M169722",5.049562454,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=SELE"
"30","SERPINE1","132950.208966544","2.07732291357874","0.026776195896373","77.5809574152438","0","0","5054","UP","Serpin Family E Member 1","Protein Coding","P05121",59,"GC07P101127",6.961087227,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINE1"
"31","TGFB2","85.5529358031596","2.13102107567562","0.162070396909111","13.1487373161102","0.0000000000000000000000000000000000000017303995485269","0.0000000000000000000000000000000000000432189283849023","7042","UP","Transforming Growth Factor Beta 2","Protein Coding","P61812",60,"GC01P218345",10.62831402,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=TGFB2"
"32","TIMP3","18.2114735750118","-1.08226434152439","0.292125625175876","-3.70479084425684","0.000211565231528832","0.000793558099051979","7078","DOWN","TIMP Metallopeptidase Inhibitor 3","Protein Coding","P35625",52,"GC22P070427",9.055661201,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=TIMP3"
"33","TNF","5.58042390583458","2.81039539998424","0.986304257179834","2.84942032798285","0.00437989739581382","0.013033555740047","7124","UP","Tumor Necrosis Factor","Protein Coding","P01375",61,"GC06P134820",10.49346066,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNF"
"34","TYMP","419.891564286551","1.04736242119514","0.188820483588502","5.54686865159008","0.0000000290831052519841","0.000000171656330704902","1890","UP","Thymidine Phosphorylase","Protein Coding","P19971",56,"GC22M050525",13.54713917,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=TYMP"
"35","VASH1","4709.88264230235","-2.3191920320905","0.0864832216823514","-26.8166701815155","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000206544159702744","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000300358691188779","22846","DOWN","Vasohibin 1","Protein Coding","Q7L8A9",44,"GC14P076761",9.979281425,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=VASH1"
"36","VCAM1","915.017236801151","5.04958387357212","0.131221407998702","38.4814029249104","0","0","7412","UP","Vascular Cell Adhesion Molecule 1","Protein Coding","P19320",55,"GC01P100719",5.18702507,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=VCAM1"
"37","VEGFC","535.068138894635","1.57272735055606","0.0878518807886645","17.9020339284414","0.0000000000000000000000000000000000000000000000000000000000000000000000113692836657158","0.000000000000000000000000000000000000000000000000000000000000000000000598420951913185","7424","UP","Vascular Endothelial Growth Factor C","Protein Coding","P49767",55,"GC04M176683",16.10963821,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=VEGFC"
