"","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ENTREZID","diffexpressed","Description","Category","Uniprot.ID","Gifts","GC.Id","Relevance.score","GeneCards.Link"
"11","CAV1","30935.5385520552","-1.33413996742387","0.0162166893591066","-82.2695642668072","0","0","857","DOWN","Caveolin 1","Protein Coding","Q03135",57,"GC07P116524",11.26125813,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAV1"
"12","CCL2","3948.66296024455","5.11456857083911","0.0771726917028784","66.274331735514","0","0","6347","UP","C-C Motif Chemokine Ligand 2","Protein Coding","P13500",58,"GC17P034255",9.114230156,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCL2"
"13","CCL5","429.368049719751","9.30737296006417","0.48761739339082","19.0874507066741","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000321059628206393","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000598474420698473","6352","UP","C-C Motif Chemokine Ligand 5","Protein Coding","P13501",52,"GC17M035871",6.93969202,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCL5"
"14","CCR7","0.856805549247653","-3.47566295274565","1.32985832937837","-2.6135588099601","0.00896046610528079","0.0202004241133475","1236","DOWN","C-C Motif Chemokine Receptor 7","Protein Coding","P32248",53,"GC17M077631",7.972810268,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCR7"
"15","CD274","516.46688414338","1.0481378408214","0.0659389367739591","15.8955829757228","0.00000000000000000000000000000000000000000000000000000000679929741694473","0.0000000000000000000000000000000000000000000000000000000927494911806235","29126","UP","CD274 Molecule","Protein Coding","Q9NZQ7",54,"GC09P005450",13.80941105,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD274"
"16","CD36","12.5003752533021","-3.91842699598329","0.544425996284948","-7.19735468681114","0.000000000000613919187833608","0.00000000000294349429371908","948","DOWN","CD36 Molecule (CD36 Blood Group)","Protein Coding","P16671",59,"GC07P080369",8.76325798,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD36"
"17","CD44","7964.28243408021","1.97760185702842","0.0409079832051854","48.3426877123032","0","0","960","UP","CD44 Molecule (IN Blood Group)","Protein Coding","P16070",57,"GC11P035139",16.83000565,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD44"
"18","CDH11","1128.92143015767","1.26354536919158","0.0438418566415523","28.8205259992118","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000118654767967481","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000517584818718039","1009","UP","Cadherin 11","Protein Coding","P55287",55,"GC16M064943",5.515183926,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDH11"
"19","CDH2","2336.33614975603","1.26613300052515","0.0399355270413369","31.704426968363","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000135004198661265","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000760373289786919","1000","UP","Cadherin 2","Protein Coding","P19022",60,"GC18M034101",21.00834465,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDH2"
"20","CDK6","873.429146822931","1.52224061605084","0.0510120335856735","29.8408141971889","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000115512536999591","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000551817886771935","1021","UP","Cyclin Dependent Kinase 6","Protein Coding","Q00534",60,"GC07M092604",12.09203911,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK6"
"21","CEMIP","31.110174600011","2.38833609398912","0.237876836255354","10.0402213665954","0.0000000000000000000000101446238347766","0.0000000000000000000000706620359731089","57214","UP","Cell Migration Inducing Hyaluronidase 1","Protein Coding","Q8WUJ3",45,"GC15P080779",7.339316368,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CEMIP"
"22","CLDN1","64.4699995427922","3.77189775116914","0.261946941221984","14.399472402973","0.0000000000000000000000000000000000000000000000521400167769604","0.00000000000000000000000000000000000000000000060643285161138","9076","UP","Claudin 1","Protein Coding","O95832",55,"GC03M190305",10.10890961,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLDN1"
"23","CLDN12","388.179149141037","1.58282120368895","0.0604411166576815","26.1878219863728","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000365757416903161","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130385336578515","9069","UP","Claudin 12","Protein Coding","P56749",41,"GC07P090383",5.411253452,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLDN12"
"24","CLDN14","159.568089211092","3.34334323370072","0.147099594816812","22.7284326504386","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000234559868763755","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000610968912026033","23562","UP","Claudin 14","Protein Coding","O95500",50,"GC21M036460",5.545304298,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLDN14"
"25","CLDN16","1.60542623490488","3.44302640641116","1.20646032960213","2.85382479799116","0.00431963465557201","0.0102430725720301","10686","UP","Claudin 16","Protein Coding","Q9Y5I7",50,"GC03P190290",5.435787678,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLDN16"
"26","CLDN23","12.0850962584445","2.91525457685115","0.388378814412849","7.50621421319911","0.0000000000000608617958427785","0.000000000000304360567936794","137075","UP","Claudin 23","Protein Coding","Q96B33",43,"GC08P008701",6.563321114,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLDN23"
"27","CLDN3","34.3837696467854","-1.04203339218175","0.208105348553935","-5.00723983992984","0.000000552161079044096","0.00000190392304271795","1365","DOWN","Claudin 3","Protein Coding","O15551",49,"GC07M073768",9.456929207,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLDN3"
"28","CLDN5","5930.57343384557","-1.45116662142429","0.0373028839248215","-38.9022635447946","0","0","7122","DOWN","Claudin 5","Protein Coding","O00501",48,"GC22M019523",7.698586941,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLDN5"
"29","CLU","6727.86182511365","-2.4637547788159","0.0416485649586256","-59.1558144023315","0","0","1191","DOWN","Clusterin","Protein Coding","P10909",56,"GC08M027596",7.239677906,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLU"
"30","COL4A1","34811.8446292989","1.99039169829051","0.0277955343052729","71.6083265905387","0","0","1282","UP","Collagen Type IV Alpha 1 Chain","Protein Coding","P02462",56,"GC13M110148",8.356235504,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL4A1"
"31","COL4A2","33943.0971002127","1.8770133595559","0.0261272219909465","71.8412910567496","0","0","1284","UP","Collagen Type IV Alpha 2 Chain","Protein Coding","P08572",55,"GC13P110305",5.789833546,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL4A2"
"32","COL4A5","1770.48812298793","-1.31580561425513","0.0442608238437292","-29.7284483203661","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000329420267079898","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000154552462879095","1287","DOWN","Collagen Type IV Alpha 5 Chain","Protein Coding","P29400",52,"GC0XP108439",5.580406189,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL4A5"
"33","COL4A6","397.066728680617","-1.10478955315215","0.0605797154499586","-18.236955141606","0.0000000000000000000000000000000000000000000000000000000000000000000000000262690043512567","0.000000000000000000000000000000000000000000000000000000000000000000000000450197700570303","1288","DOWN","Collagen Type IV Alpha 6 Chain","Protein Coding","Q14031",52,"GC0XM108155",5.72949028,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL4A6"
"34","CSF3","239.444570215289","3.81260518606643","0.189897504114797","20.0771737566474","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000116856879070803","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000241058172132157","1440","UP","Colony Stimulating Factor 3","Protein Coding","P09919",50,"GC17P040015",7.09324789,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSF3"
"35","CXADR","431.85369936023","-2.6196194130291","0.0873386278789507","-29.993823771308","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000118132864131762","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000574807723844425","1525","DOWN","CXADR Ig-Like Cell Adhesion Molecule","Protein Coding","P78310",53,"GC21P017513",5.468091965,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXADR"
"36","CXCL1","2958.19123306632","4.3572239890127","0.0856677055141948","50.8619200533008","0","0","2919","UP","C-X-C Motif Chemokine Ligand 1","Protein Coding","P09341",52,"GC04P073869",6.900939465,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCL1"
"37","CXCL5","1019.14130846041","6.59816127359836","0.229202092596235","28.7875263216805","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000307318496899095","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000133808287976416","6374","UP","C-X-C Motif Chemokine Ligand 5","Protein Coding","P42830",48,"GC04M073995",5.942178249,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCL5"
"38","CXCL8","7531.69583489707","5.67972009205119","0.124252932413014","45.7109541139194","0","0","3576","UP","C-X-C Motif Chemokine Ligand 8","Protein Coding","P10145",53,"GC04P073740",10.736866,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCL8"
"39","DLL4","1176.31581220001","-3.15023837679594","0.0664747558661504","-47.3899954313344","0","0","54567","DOWN","Delta Like Canonical Notch Ligand 4","Protein Coding","Q9NR61",56,"GC15P040929",8.149978638,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=DLL4"
"40","EGR1","329.991431381277","3.05141275678243","0.176052674021382","17.3323851724731","0.000000000000000000000000000000000000000000000000000000000000000000267980427040796","0.00000000000000000000000000000000000000000000000000000000000000000422449572327037","1958","UP","Early Growth Response 1","Protein Coding","P18146",53,"GC05P138465",7.642358303,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=EGR1"
"41","ELL3","16.4999226701019","-1.01650775232754","0.277276004949163","-3.66605019613547","0.000246325595045068","0.000682521746796825","80237","DOWN","Elongation Factor For RNA Polymerase II 3","Protein Coding","Q9HB65",39,"GC15M044815",5.052791595,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=ELL3"
"42","ESR2","11.3105318578677","-3.772406972508","0.551161220449798","-6.84447096881993","0.00000000000767590012283999","0.000000000034741765822574","2100","DOWN","Estrogen Receptor 2","Protein Coding","Q92731",58,"GC14M064084",6.826423168,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESR2"
"43","ETS1","7889.18746935195","1.16853129573977","0.0264814612256521","44.126390374857","0","0","2113","UP","ETS Proto-Oncogene 1, Transcription Factor","Protein Coding","P14921",56,"GC11M128458",6.511540413,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=ETS1"
"44","FAP","7.88449812861373","2.0592801547454","0.413766288397897","4.97691622659481","0.000000646052654604939","0.00000221666132538848","2191","UP","Fibroblast Activation Protein Alpha","Protein Coding","Q12884",54,"GC02M162170",6.132344723,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAP"
"45","FAS","201.307858217577","1.21089278076399","0.0814591554794697","14.8650298869004","0.0000000000000000000000000000000000000000000000000555900777570075","0.000000000000000000000000000000000000000000000000680077887500063","355","UP","Fas Cell Surface Death Receptor","Protein Coding","P25445",59,"GC10P109381",6.283558369,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAS"
"46","FAT1","205.319258110107","1.08373456907786","0.11433150071563","9.47887994379933","0.0000000000000000000025702703488997","0.0000000000000000000167603785475778","2195","UP","FAT Atypical Cadherin 1","Protein Coding","Q14517",47,"GC04M186587",5.344905853,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAT1"
"47","FGF2","244.167936546236","-1.14963476973012","0.0949150655267337","-12.1122475483759","0.000000000000000000000000000000000909668842851845","0.00000000000000000000000000000000815625950701394","2247","DOWN","Fibroblast Growth Factor 2","Protein Coding","P09038",54,"GC04P122826",8.500448227,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGF2"
"48","FGFR3","30.7216109431065","1.3262590094505","0.209072313539299","6.34354203576172","0.000000000224541666886032","0.000000000941869675940895","2261","UP","Fibroblast Growth Factor Receptor 3","Protein Coding","P22607",63,"GC04P003985",20.0404377,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGFR3"
"49","FLT1","3497.75974593194","1.17509705461917","0.0319473977111486","36.782246405287","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000035495392138282","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000291866118143316","2321","UP","Fms Related Receptor Tyrosine Kinase 1","Protein Coding","P17948",59,"GC13M028300",5.531077385,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=FLT1"
"50","FOXF1","181.617650982168","1.02661313691195","0.0920288302277806","11.1553426721929","0.0000000000000000000000000000674325144583934","0.000000000000000000000000000541272077790349","2294","UP","Forkhead Box F1","Protein Coding","Q12946",49,"GC16P086510",6.239365578,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXF1"
"51","FTH1","43367.2402455095","1.34281943972645","0.0260470221722555","51.5536644014832","0","0","2495","UP","Ferritin Heavy Chain 1","Protein Coding","P02794",58,"GC11M061959",5.784012318,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=FTH1"
"52","FZD7","7.77668946993889","1.08860435824109","0.412789817945327","2.63718800928679","0.00835964847711626","0.0189600523221016","8324","UP","Frizzled Class Receptor 7","Protein Coding","O75084",53,"GC02P203700",11.07192516,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=FZD7"
"53","GATA3","842.245354945049","-1.79443475598909","0.055561430766627","-32.2964101397281","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000078556142799649","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000464623161385693","2625","DOWN","GATA Binding Protein 3","Protein Coding","P23771",58,"GC10P008045",10.09762859,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=GATA3"
"54","GDF15","2971.87756744499","1.67477404661613","0.0409149845220475","40.9330240785905","0","0","9518","UP","Growth Differentiation Factor 15","Protein Coding","Q99988",52,"GC19P112633",10.10406399,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=GDF15"
"55","GJA1","10148.9667012578","1.32667937733693","0.0203240451729387","65.2763446473438","0","0","2697","UP","Gap Junction Protein Alpha 1","Protein Coding","P17302",59,"GC06P136245",7.030151367,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=GJA1"
"56","GLI2","11.2259070044344","1.66838107878706","0.383639391227359","4.34882631173376","0.0000136868053792545","0.0000423933482274613","2736","UP","GLI Family Zinc Finger 2","Protein Coding","P10070",58,"GC02P120735",5.362948418,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLI2"
"57","GREM1","17.5115166385046","7.87274318911142","0.826193918482037","9.52892899959367","0.00000000000000000000158914177178577","0.000000000000000000010428853357167","26585","UP","Gremlin 1, DAN Family BMP Antagonist","Protein Coding","O60565",52,"GC15P156897",9.46946907,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=GREM1"
"58","HBEGF","683.296194794383","1.63817792515972","0.0663548937184649","24.6881252211825","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000143460746544264","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000441398977535603","1839","UP","Heparin Binding EGF Like Growth Factor","Protein Coding","Q99075",53,"GC05M140332",8.471229553,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=HBEGF"
"59","HEY2","17.3537600788828","1.07213685204425","0.290472432125431","3.69101068972107","0.000223364749078038","0.000622115509676928","23493","UP","Hes Related Family BHLH Transcription Factor With YRPW Motif 2","Protein Coding","Q9UBP5",47,"GC06P136340",6.487643242,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=HEY2"
"60","HGF","13.2647036419615","1.32096621375209","0.311596579476429","4.23934760763961","0.0000224170310842551","0.0000682429716921227","3082","UP","Hepatocyte Growth Factor","Protein Coding","P14210",60,"GC07M081699",10.40009022,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=HGF"
"61","HMGA2","2308.60754052247","1.50266029795231","0.0456599188442187","32.9098328684956","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000158983986218577","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000977047679888595","8091","UP","High Mobility Group AT-Hook 2","Protein Coding","P52926",52,"GC12P065824",15.8444519,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=HMGA2"
"62","HPSE","572.523158409526","1.68133258765802","0.0695583938452919","24.1715268957698","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000443465465615142","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000131144630614683","10855","UP","Heparanase","Protein Coding","Q9Y251",53,"GC04M083292",5.380103111,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=HPSE"
"63","ID2","67.8306842581902","2.11828525084246","0.134210850256289","15.7832637733639","0.0000000000000000000000000000000000000000000000000000000405658425720208","0.00000000000000000000000000000000000000000000000000000054766208172604","3398","UP","Inhibitor Of DNA Binding 2","Protein Coding","Q02363",51,"GC02P008678",9.609742165,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=ID2"
"64","IGF1","1.61669811557147","3.85511847843233","1.09815116048224","3.5105535714586","0.000447174693472397","0.00120192204911789","3479","UP","Insulin Like Growth Factor 1","Protein Coding","P05019",57,"GC12M102395",8.079705238,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGF1"
"65","IL1A","79.8782752484294","1.91534792795949","0.153616376708412","12.4683837036147","0.0000000000000000000000000000000000111055787560641","0.000000000000000000000000000000000103712130219374","3552","UP","Interleukin 1 Alpha","Protein Coding","P01583",54,"GC02M112773",5.440078735,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL1A"
"66","IL1B","5.65217168719454","6.40300911539824","0.894044645878441","7.16184493125283","0.00000000000079598434409263","0.00000000000379560204813942","3553","UP","Interleukin 1 Beta","Protein Coding","P01584",56,"GC02M112829",12.41050529,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL1B"
"67","IL6","235.32202465674","3.59970618692138","0.173494231531099","20.7482759233763","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000127066811768343","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000278944157294988","3569","UP","Interleukin 6","Protein Coding","P05231",60,"GC07P022725",15.8444252,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL6"
"68","IRS1","40.0800243736162","1.0735151632368","0.2123272006163","5.05594742511004","0.000000428259312279104","0.00000148734238564747","3667","UP","Insulin Receptor Substrate 1","Protein Coding","P35568",56,"GC02M226731",5.249091625,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=IRS1"
"69","ITGA2","5374.97932499151","1.39477144184109","0.036030402045373","38.7109597079892","0","0","3673","UP","Integrin Subunit Alpha 2","Protein Coding","P17301",55,"GC05P052989",6.738931656,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGA2"
"70","ITGA5","31817.1914321618","1.15004355350454","0.0168626085938882","68.2008093291906","0","0","3678","UP","Integrin Subunit Alpha 5","Protein Coding","P08648",56,"GC12M055919",10.34728813,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGA5"
"71","ITGAV","8452.14805131363","2.80259920878287","0.0347189518233466","80.7224602586728","0","0","3685","UP","Integrin Subunit Alpha V","Protein Coding","P06756",56,"GC02P186589",5.55506897,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGAV"
"72","ITGB3","1326.1755664313","1.29153426482941","0.0422335804922012","30.5807428538506","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000220736391503159","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000112752339893572","3690","UP","Integrin Subunit Beta 3","Protein Coding","P05106",61,"GC17P112532",5.543614388,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGB3"
"73","ITGB4","121.853657439755","-2.16638391029591","0.134464601751884","-16.1111837767783","0.000000000000000000000000000000000000000000000000000000000212908629401457","0.00000000000000000000000000000000000000000000000000000000297303594393194","3691","DOWN","Integrin Subunit Beta 4","Protein Coding","P16144",58,"GC17P075721",6.373535156,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGB4"
"74","JAG1","2664.7974191641","3.17658756001602","0.0596291693639903","53.2723764878459","0","0","182","UP","Jagged Canonical Notch Ligand 1","Protein Coding","P78504",59,"GC20M010637",12.39995003,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=JAG1"
"75","JUNB","1335.16085272854","2.95616845382495","0.0513444721108591","57.5752039565664","0","0","3726","UP","JunB Proto-Oncogene, AP-1 Transcription Factor Subunit","Protein Coding","P17275",49,"GC19P012791",6.930695057,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=JUNB"
"76","KDR","12117.7151482895","-1.63818174636857","0.0284156655743387","-57.6506554837823","0","0","3791","DOWN","Kinase Insert Domain Receptor","Protein Coding","P35968",62,"GC04M055078",8.279118538,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=KDR"
"77","KIT","1910.39409195064","-1.58853755619695","0.110256705344738","-14.4076276470451","0.0000000000000000000000000000000000000000000000463354533299981","0.000000000000000000000000000000000000000000000539985364510926","3815","DOWN","KIT Proto-Oncogene, Receptor Tyrosine Kinase","Protein Coding","P10721",62,"GC04P054657",9.140636444,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIT"
"78","KLF4","90.1302374842287","1.92942736977529","0.153113691247239","12.6012726494834","0.00000000000000000000000000000000000207764833105594","0.000000000000000000000000000000000019627871483022","9314","UP","KLF Transcription Factor 4","Protein Coding","O43474",55,"GC09M107484",12.66979027,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLF4"
