"","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ENTREZID","diffexpressed","Description","Category","Uniprot.ID","Gifts","GC.Id","Relevance.score","GeneCards.Link"
"13","CLEC7A","7.10793011540003","2.43472277939529","0.702735659174211","3.46463531145744","0.000530950958086717","0.00187149417597653","64581","UP","C-Type Lectin Domain Containing 7A","Protein Coding","Q9BXN2",54,"GC12M029494",5.263188839,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLEC7A"
"14","CMKLR1","1.56776044611479","-3.03346609985712","1.0711790592524","-2.83189451255166","0.00462731115386881","0.0136905482191295","1240","DOWN","Chemerin Chemokine-Like Receptor 1","Protein Coding","Q99788",46,"GC12M108288",5.065817833,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CMKLR1"
"15","CSF1","2117.6462654745","1.85842297169923","0.0643726866152947","28.869743821717","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000286404838320431","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000531990970271833","1435","UP","Colony Stimulating Factor 1","Protein Coding","P09603",53,"GC01P109911",6.343932152,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSF1"
"16","CSF2","322.229153621871","5.5055669594461","0.364477487546915","15.1053690489935","0.00000000000000000000000000000000000000000000000000149268341076023","0.0000000000000000000000000000000000000000000000000502961495601284","1437","UP","Colony Stimulating Factor 2","Protein Coding","P04141",54,"GC05P132073",12.52666283,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSF2"
"17","CX3CL1","1024.77031783746","5.07133045934014","0.218604322876162","23.1986741735799","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000469570523955938","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000461306082734313","6376","UP","C-X3-C Motif Chemokine Ligand 1","Protein Coding","P78423",53,"GC16P057372",6.851677895,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CX3CL1"
"18","CXCL1","2958.19123306632","2.3915926995367","0.0865356574863012","27.6370778128692","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000399085706555922","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000634632407029647","2919","UP","C-X-C Motif Chemokine Ligand 1","Protein Coding","P09341",52,"GC04P073869",9.757665634,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCL1"
"19","CXCL10","220.524943662102","3.37186056742694","0.587742936136255","5.73696485336447","0.00000000963882493362676","0.0000000595962479252828","3627","UP","C-X-C Motif Chemokine Ligand 10","Protein Coding","P02778",53,"GC04M076021",12.63145351,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCL10"
"20","CXCL2","744.080660227984","3.1010531429275","0.104257393159772","29.744203734072","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000206086828766205","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000451024085450316","2920","UP","C-X-C Motif Chemokine Ligand 2","Protein Coding","P19875",48,"GC04M074097",10.0891571,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCL2"
"21","CXCL5","1019.14130846041","3.56136499216546","0.231762901864248","15.366415261108","0.0000000000000000000000000000000000000000000000000000274967906598282","0.000000000000000000000000000000000000000000000000000966278315969545","6374","UP","C-X-C Motif Chemokine Ligand 5","Protein Coding","P42830",48,"GC04M073995",5.768911362,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCL5"
"22","CXCL8","7531.69583489707","3.56976873293014","0.12443538749441","28.6877294699669","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000542771645388565","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000991522681790813","3576","UP","C-X-C Motif Chemokine Ligand 8","Protein Coding","P10145",53,"GC04P073740",28.51713753,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCL8"
"23","CXCL9","3.70334702079222","3.77219485695205","0.994780899093185","3.79198561250088","0.000149447574199779","0.000572610362300557","4283","UP","C-X-C Motif Chemokine Ligand 9","Protein Coding","Q07325",48,"GC04M076001",7.783516407,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCL9"
"24","F2RL1","1598.94186274127","1.71635922169258","0.0817430624814645","20.9970016976275","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000698575072413739","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000534301155731255","2150","UP","F2R Like Trypsin Receptor 1","Protein Coding","P55085",53,"GC05P076818",8.154419899,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=F2RL1"
"25","F3","34.2980133096578","1.36953554450401","0.234892034033029","5.83048952742021","0.00000000552650074372397","0.0000000349621558212005","2152","UP","Coagulation Factor III, Tissue Factor","Protein Coding","P13726",54,"GC01M094873",8.096884727,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=F3"
"26","FGF2","244.167936546236","-1.40964442777694","0.0985340029410833","-14.3061723435697","0.000000000000000000000000000000000000000000000200234818155886","0.00000000000000000000000000000000000000000000609640553790317","2247","DOWN","Fibroblast Growth Factor 2","Protein Coding","P09038",54,"GC04P122826",5.396010399,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGF2"
"27","FLG","20.8975144269404","-1.00772065664067","0.273606610280131","-3.68310054939432","0.000230414221018587","0.000858576524173102","2312","DOWN","Filaggrin","Protein Coding","P20930",51,"GC01M160856",10.77313519,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=FLG"
"28","GDF15","2971.87756744499","1.81844647470343","0.0408999606357731","44.4608367938851","0","0","9518","UP","Growth Differentiation Factor 15","Protein Coding","Q99988",52,"GC19P112633",5.295998096,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=GDF15"
"29","GPT","13.4961880713997","-1.22758064397569","0.299530128650348","-4.09835447775166","0.0000416097709702241","0.000172689143358211","2875","DOWN","Glutamic--Pyruvic Transaminase","Protein Coding","P24298",51,"GC08P144502",8.654202461,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPT"
"30","HLA-B","12599.1501439852","1.38448209312739","0.0808087797666257","17.1328177102259","0.0000000000000000000000000000000000000000000000000000000000000000084463079984138","0.000000000000000000000000000000000000000000000000000000000000000390579899575186","3106","UP","Major Histocompatibility Complex, Class I, B","Protein Coding","P01889",54,"GC06M093738",19.18962479,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLA-B"
"31","ICAM1","7279.30129397316","4.22015153716905","0.0908515329094997","46.4510768505456","0","0","3383","UP","Intercellular Adhesion Molecule 1","Protein Coding","P05362",59,"GC19P112296",16.92735481,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=ICAM1"
"32","IDO1","17.3204466688614","1.85796920535243","0.558359527968146","3.32754992489074","0.000876132887416495","0.00298122557627066","3620","UP","Indoleamine 2,3-Dioxygenase 1","Protein Coding","P14902",55,"GC08P040225",6.189863205,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=IDO1"
"33","IGF1","1.61669811557147","2.99860313617836","1.12518072511281","2.66499689272382","0.00769890341413083","0.0217117327208405","3479","UP","Insulin Like Growth Factor 1","Protein Coding","P05019",57,"GC12M102395",6.661272049,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGF1"
"34","IL12RB1","18.2812601191728","4.47123636224113","0.886591133851481","5.04317739206056","0.00000045786441262481","0.00000240795502656645","3594","UP","Interleukin 12 Receptor Subunit Beta 1","Protein Coding","P42701",54,"GC19M018058",9.093747139,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL12RB1"
"35","IL1A","79.8782752484294","1.26734073734246","0.160656995002521","7.8884877519499","0.00000000000000305870239792943","0.0000000000000301828383052822","3552","UP","Interleukin 1 Alpha","Protein Coding","P01583",54,"GC02M112773",18.05611992,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL1A"
"36","IL1B","5.65217168719454","4.02599538407673","0.946155739146276","4.25510855930486","0.0000208947612282243","0.0000903654475031636","3553","UP","Interleukin 1 Beta","Protein Coding","P01584",56,"GC02M112829",28.8633194,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL1B"
"37","IL1RL1","3820.35610433452","1.04003160473926","0.0461827682413096","22.5199061109761","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026492898257462","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000240987252297506","9173","UP","Interleukin 1 Receptor Like 1","Protein Coding","Q01638",50,"GC02P102294",6.440838814,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL1RL1"
"38","IL6","235.32202465674","1.25093039244768","0.180313605534919","6.93752636544905","0.00000000000399024872384961","0.0000000000324147217170054","3569","UP","Interleukin 6","Protein Coding","P05231",60,"GC07P022725",42.28529358,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL6"
"39","IL7","24.4323897146272","1.16527190389606","0.293661391093238","3.96808003788992","0.0000724540019217745","0.000291291971349382","3574","UP","Interleukin 7","Protein Coding","P13232",52,"GC08M078689",6.384403229,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL7"
"40","IRF1","1067.43396404379","1.7886001289457","0.0714197786603606","25.043484627017","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000205584819041807","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000249683892313192","3659","UP","Interferon Regulatory Factor 1","Protein Coding","P10914",55,"GC05M132440",6.508216381,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=IRF1"
"41","MMP1","711.161239562398","1.85615423842236","0.106102603385409","17.4939556542268","0.0000000000000000000000000000000000000000000000000000000000000000000159305894672892","0.000000000000000000000000000000000000000000000000000000000000000000784253339832872","4312","UP","Matrix Metallopeptidase 1","Protein Coding","P03956",59,"GC11M126178",13.51337433,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMP1"
"42","MMP9","14.1292977643233","2.3385287726178","0.815777408964364","2.86662605132273","0.00414872906548195","0.012389017463309","4318","UP","Matrix Metallopeptidase 9","Protein Coding","P14780",62,"GC20P046008",15.25952625,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMP9"
"43","NFKB2","1983.78679098122","1.6367407642503","0.0457332336515552","35.7888702277373","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000164543110791453","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000845828121147507","4791","UP","Nuclear Factor Kappa B Subunit 2","Protein Coding","Q00653",60,"GC10P102394",9.139372826,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFKB2"
"44","NFKBIA","1891.12823123436","1.63339964606013","0.0534868381264064","30.5383474379228","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000807496053782183","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000212486818723826","4792","UP","NFKB Inhibitor Alpha","Protein Coding","P25963",59,"GC14M035401",13.87139034,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFKBIA"
"45","NLRP12","29.3973343368349","-2.11314235858918","0.275599049961343","-7.66745153470444","0.0000000000000175447281967935","0.000000000000165659407117438","91662","DOWN","NLR Family Pyrin Domain Containing 12","Protein Coding","P59046",52,"GC19M053793",9.847831726,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=NLRP12"
"46","NOD2","31.8745647048171","2.09390571947","0.447388127400833","4.68028897332356","0.00000286470845176989","0.0000137595644541333","64127","UP","Nucleotide Binding Oligomerization Domain Containing 2","Protein Coding","Q9HC29",56,"GC16P050693",26.20967484,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOD2"
"47","NOS3","1503.54199741475","-1.1390602584627","0.0394475658305531","-28.8752990071817","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000243915577654301","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000456907621056836","4846","DOWN","Nitric Oxide Synthase 3","Protein Coding","P29474",59,"GC07P158097",6.887562275,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOS3"
"48","P2RX7","153.475938883332","1.09826640820108","0.110292926935814","9.95772293576205","0.0000000000000000000000233345894807267","0.000000000000000000000349213111633028","5027","UP","Purinergic Receptor P2X 7","Protein Coding","Q99572",55,"GC12P133258",5.421378613,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=P2RX7"
"49","PLAT","3705.18780896877","1.15225648321132","0.0440073970417382","26.1832455602515","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000412394634746266","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000562689568298238","5327","UP","Plasminogen Activator, Tissue Type","Protein Coding","P00750",58,"GC08M042174",7.355491638,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLAT"
"50","PRKCQ","28.5562131409268","-1.1284174142634","0.226548143334925","-4.98091662837053","0.000000632838012406739","0.0000032759371021636","5588","DOWN","Protein Kinase C Theta","Protein Coding","Q04759",57,"GC10M006940",5.224778652,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKCQ"
"51","PRSS2","198.155095471157","-4.28378940413037","0.146666986798974","-29.2075912761598","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000155321892936098","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000303826116943319","5645","DOWN","Serine Protease 2","Protein Coding","P07478",49,"GC07P157898",5.34941721,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRSS2"
"52","PTGS2","1376.37040473137","2.83757249438642","0.128047070648198","22.1603858645271","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000828379025463646","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000720885432238127","5743","UP","Prostaglandin-Endoperoxide Synthase 2","Protein Coding","P35354",58,"GC01M186671",21.28832626,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2"
"53","RELB","806.474504473372","2.21514969180376","0.0547412750241659","40.4658037436262","0","0","5971","UP","RELB Proto-Oncogene, NF-KB Subunit","Protein Coding","Q01201",54,"GC19P113255",5.238348961,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=RELB"
"54","RELN","180.121818533737","2.40821484645099","0.162416040513455","14.8274446220814","0.0000000000000000000000000000000000000000000000000973695619228616","0.00000000000000000000000000000000000000000000000317442005419312","5649","UP","Reelin","Protein Coding","P78509",53,"GC07M103471",5.045493126,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=RELN"
"55","RIPK2","1074.29467754128","1.3713779289607","0.0558567026505887","24.5517165153723","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000414623288044902","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000469991444048437","8767","UP","Receptor Interacting Serine/Threonine Kinase 2","Protein Coding","O43353",54,"GC08P089918",6.309912682,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=RIPK2"
"56","SELE","4330.66107683291","5.22864283472799","0.134227098305058","38.953705330386","0","0","6401","UP","Selectin E","Protein Coding","P16581",53,"GC01M169722",13.60280895,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=SELE"
"57","SELL","27.5809533431588","-1.54151173206966","0.277370299923308","-5.55759478392562","0.0000000273517461653963","0.000000161782980262221","6402","DOWN","Selectin L","Protein Coding","P14151",52,"GC01M169690",9.562774658,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=SELL"
"58","SELP","6.68607190023012","-3.1003365872076","0.623838982544402","-4.96977052405816","0.000000670321869437355","0.00000346025095797368","6403","DOWN","Selectin P","Protein Coding","P16109",54,"GC01M169558",11.49668312,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=SELP"
"59","SERPINE1","132950.208966544","2.07732291357874","0.026776195896373","77.5809574152438","0","0","5054","UP","Serpin Family E Member 1","Protein Coding","P05121",59,"GC07P101127",10.46713638,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINE1"
"60","TGFB2","85.5529358031596","2.13102107567562","0.162070396909111","13.1487373161102","0.0000000000000000000000000000000000000017303995485269","0.0000000000000000000000000000000000000432189283849023","7042","UP","Transforming Growth Factor Beta 2","Protein Coding","P61812",60,"GC01P218345",7.925997734,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=TGFB2"
"61","TLR2","78.2420584253921","4.63557901885692","0.4522769046288","10.2494267812802","0.00000000000000000000000119047428270936","0.0000000000000000000000187556974661495","7097","UP","Toll Like Receptor 2","Protein Coding","O60603",61,"GC04P153684",20.19818878,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=TLR2"
"62","TNF","5.58042390583458","2.81039539998424","0.986304257179834","2.84942032798285","0.00437989739581382","0.013033555740047","7124","UP","Tumor Necrosis Factor","Protein Coding","P01375",61,"GC06P134820",39.57378006,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNF"
"63","TNFAIP3","847.438321182173","2.69440789878262","0.120829445687935","22.2992655758882","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000375613874712306","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000330779644886088","7128","UP","TNF Alpha Induced Protein 3","Protein Coding","P21580",57,"GC06P137866",14.21593285,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFAIP3"
"64","TNFAIP6","13.4889210123193","4.25668880580591","0.912073425351739","4.66704619111595","0.00000305560656241859","0.0000146478263837997","7130","UP","TNF Alpha Induced Protein 6","Protein Coding","P98066",49,"GC02P151357",6.386472702,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFAIP6"
"65","TNFRSF11B","53.3533135813162","1.57406439338966","0.239000523745878","6.58602905432671","0.0000000000451745459722817","0.000000000339754394069859","4982","UP","TNF Receptor Superfamily Member 11b","Protein Coding","O00300",56,"GC08M118923",7.421813965,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF11B"
"66","TNFRSF1B","881.520695433006","-1.0087641122078","0.0556848357869392","-18.1155982226027","0.00000000000000000000000000000000000000000000000000000000000000000000000024004910553439","0.0000000000000000000000000000000000000000000000000000000000000000000000130050133057161","7133","DOWN","TNF Receptor Superfamily Member 1B","Protein Coding","P20333",57,"GC01P040409",8.972964287,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF1B"
"67","TNFSF11","18.4500627245159","-1.23506493997853","0.31709784421312","-3.89490172360946","0.0000982385520559561","0.000386794612512443","8600","DOWN","TNF Superfamily Member 11","Protein Coding","O14788",58,"GC13P042562",8.264291763,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFSF11"
"68","TNIP1","5063.87241833241","1.22942020961546","0.0355872981242892","34.5466015801956","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000160308872087574","0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000694797511494852","10318","UP","TNFAIP3 Interacting Protein 1","Protein Coding","Q15025",47,"GC05M151029",9.800052643,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNIP1"
"69","TRPV1","37.3529115936134","-1.07396711903521","0.201719568436194","-5.32406016610589","0.000000101476317666241","0.000000567776164951083","7442","DOWN","Transient Receptor Potential Cation Channel Subfamily V Member 1","Protein Coding","Q8NER1",56,"GC17M003565",6.965499401,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRPV1"
"70","VCAM1","915.017236801151","5.04958387357212","0.131221407998702","38.4814029249104","0","0","7412","UP","Vascular Cell Adhesion Molecule 1","Protein Coding","P19320",55,"GC01P100719",14.31930065,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=VCAM1"
"71","VDR","21.0983289267608","1.04212970948518","0.267131003128221","3.90119341177692","0.0000957196343117438","0.000377664869968464","7421","UP","Vitamin D Receptor","Protein Coding","P11473",57,"GC12M047841",7.088224888,"https://www.genecards.org/cgi-bin/carddisp.pl?gene=VDR"
